kabupaten,province,year,temperature_mean_c,temperature_max_c,temperature_min_c,rainfall_mm_year,precip_hours_day,humidity_pct,sunshine_hrs_day,shortwave_radiation,et0_mm_day,vapour_pressure_def,wind_speed,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_temperature,yield_ton_ha
Kota Malang,Jawa Timur,2021,23.9088,27.6951,21.294,3332.4,9.1726,84.5863,8.9837,17.2345,3.43107,1.22255,5.1962,0.32809,0.320258,25.3734,6.314
Kota Malang,Jawa Timur,2022,23.8389,27.6471,21.2112,3434.4,8.726,84.8932,8.8934,17.6179,3.47808,1.17208,5.1784,0.341449,0.34109,25.3819,6.269
Kota Malang,Jawa Timur,2023,23.9241,28.3011,20.8452,2216.8,6.926,82.4384,9.6915,19.3464,3.87493,1.47707,5.4816,0.297573,0.298052,25.8545,6.319
Kota Malang,Jawa Timur,2024,24.303825136612023,28.613387978142075,21.337158469945354,2832.4,6.800546448087432,83.31147540983606,9.689050204918033,19.001038251366122,3.8254644808743166,1.4451092896174862,4.863934426229508,0.291,0.28202732240437156,26.225409836065573,6.516
Kota Malang,Jawa Timur,2025,23.98712328767123,28.62054794520548,21.173424657534248,3457.7,7.920547945205479,84.23835616438356,9.349713706240486,18.46558904109589,3.6940547945205475,1.4946849315068491,4.295616438356165,0.30464109589041094,0.3318054794520548,25.12082191780822,6.335
Kota Mojokerto,Jawa Timur,2018,28.0841095890411,33.76328767123288,23.942739726027398,1459.3,4.134246575342465,70.4958904109589,10.124045182648402,19.769232876712326,4.664328767123288,2.976821917808219,6.941095890410959,0.2318082191780822,0.20481643835616437,29.98027397260274,5.726
Kota Mojokerto,Jawa Timur,2019,27.929,33.6647,23.7332,1635.1,4.7041,72.4575,10.2258,20.537,4.78929,2.90773,6.9696,0.242523,0.231901,29.7112,5.087
Kota Mojokerto,Jawa Timur,2020,27.9754,33.4235,24.1648,2184.6,6.3552,75.9262,9.7238,19.0672,4.38563,2.65883,6.6604,0.259872,0.239199,29.3374,6.085
Kota Mojokerto,Jawa Timur,2021,27.7014,33.2816,23.9304,2282.5,6.3479,76.3534,9.49,18.7821,4.25403,2.62981,6.4932,0.268244,0.248162,29.0005,5.853
Kota Mojokerto,Jawa Timur,2022,27.0323,32.5696,23.5756,2596.2,6.1534,80.2685,9.2648,19.0652,4.11707,2.25208,6.0951,0.299192,0.279293,28.103,6.042
Kota Mojokerto,Jawa Timur,2023,27.9159,33.9975,23.6542,1540.1,4.0986,73.3014,10.173,20.639,4.71797,2.95721,6.6838,0.242759,0.23031,29.4238,5.307
Kota Mojokerto,Jawa Timur,2024,28.147540983606557,34.13661202185792,24.119125683060112,1979.6,5.092896174863388,75.69398907103825,9.976247563752276,20.435136612021857,4.5947814207650275,2.7873770491803276,6.241530054644809,0.25459562841530053,0.23564754098360655,29.706284153005466,6.04
Kota Mojokerto,Jawa Timur,2025,27.324931506849317,32.21123287671233,23.9827397260274,2315.7,5.66027397260274,79.87123287671233,9.728324718417047,19.89495890410959,4.287999999999999,2.058109589041096,6.117260273972604,0.26286027397260275,0.27274246575342465,28.761369863013698,5.893
Kota Pasuruan,Jawa Timur,2018,27.74876712328767,32.0131506849315,23.962739726027397,1340.1,3.5863013698630137,74.45479452054795,10.521037397260276,21.315013698630136,4.723890410958904,2.1756712328767125,7.1657534246575345,0.251413698630137,0.26612876712328765,29.492876712328766,6.513
Kota Pasuruan,Jawa Timur,2019,27.7488,32.0282,23.8863,1489.7,4.5151,75.4,10.6504,21.9335,4.80397,2.17279,7.0375,0.250638,0.258847,29.5082,5.257
Kota Pasuruan,Jawa Timur,2020,27.823,31.9508,24.379,1987.4,6.3142,78.9235,10.2247,20.4265,4.43773,1.98918,6.4825,0.289956,0.291803,29.0609,6.135
Kota Pasuruan,Jawa Timur,2021,27.5564,31.6688,24.1679,1913.3,6.2466,79.3753,10.0866,20.4498,4.41258,1.92244,6.7844,0.293515,0.294364,28.6666,5.345
Kota Pasuruan,Jawa Timur,2022,27.1411,31.2874,23.8814,2203.6,5.9726,82.2137,9.9769,20.4602,4.28137,1.73293,6.2427,0.333312,0.336162,28.0778,5.232
Kota Pasuruan,Jawa Timur,2023,27.7858,32.3636,23.7356,1202.8,3.7096,74.5863,10.6309,22.0643,4.83592,2.27416,6.8392,0.230756,0.246592,29.4781,5.834
Kota Pasuruan,Jawa Timur,2024,28.374043715846994,33.14890710382514,24.331967213114755,1405.5,4.7076502732240435,73.27595628415301,10.466549514268369,21.519781420765028,4.798661202185793,2.4303005464480876,6.377322404371585,0.19520218579234974,0.19323497267759565,30.37103825136612,5.502
Kota Pasuruan,Jawa Timur,2025,28.007397260273976,32.53616438356165,24.36082191780822,1676.4,5.175342465753425,74.61643835616438,10.184056217656012,20.896301369863014,4.606958904109589,2.2488493150684934,6.046301369863014,0.20616712328767126,0.2010054794520548,30.293150684931508,5.512
Kota Pekalongan,Jawa Tengah,2018,27.304657534246576,31.14739726027397,23.775068493150684,1483.1,5.5698630136986305,75.38356164383562,10.073578455098936,19.72668493150685,4.243616438356165,1.8586027397260274,5.692602739726028,0.2591972602739726,0.2519150684931507,29.390958904109592,5.366
Kota Pekalongan,Jawa Tengah,2019,27.4005,31.2266,23.8096,1733.9,6.0055,76.4274,10.337,20.1253,4.28233,1.85573,5.294,0.257389,0.248408,29.3992,5.537
Kota Pekalongan,Jawa Tengah,2020,27.3582,31.0803,24.0719,2865.5,8.6421,80.1667,9.639,18.856,3.97142,1.65934,5.4096,0.291134,0.273098,28.7571,4.769
Kota Pekalongan,Jawa Tengah,2021,27.0545,30.7608,23.8096,2724.1,8.5781,80.4274,9.3588,18.4964,3.89074,1.6111,5.7079,0.292485,0.277101,28.4482,5.153
Kota Pekalongan,Jawa Tengah,2022,26.7455,30.6334,23.4416,2541.6,7.7452,81.6219,9.3708,18.9571,3.9286,1.51877,5.3288,0.313381,0.292468,28.0945,5.219
Kota Pekalongan,Jawa Tengah,2023,27.6036,31.9307,23.5611,1715.6,5.2247,75.1562,10.3545,20.7593,4.47518,2.09323,5.7764,0.226945,0.211786,29.7132,5.948
Kota Pekalongan,Jawa Tengah,2024,27.777049180327868,32.316120218579236,23.851092896174862,2066.0,6.245901639344262,77.33060109289617,10.125651085306618,20.30327868852459,4.3737704918032785,2.084726775956284,5.266666666666667,0.24181967213114755,0.21872131147540985,29.736065573770492,6.475
Kota Pekalongan,Jawa Tengah,2025,26.838630136986303,31.296986301369863,23.235342465753423,2559.8,7.482191780821918,82.57534246575342,9.648442389649924,19.254328767123287,4.035808219178082,1.7436712328767126,4.925479452054795,0.27531780821917806,0.28426027397260273,28.367671232876713,6.314
Kota Probolinggo,Jawa Timur,2018,27.424657534246574,31.068493150684933,24.88054794520548,1374.6,4.419178082191781,72.88493150684931,10.350506750380516,20.51745205479452,5.23054794520548,1.9595616438356165,16.124109589041097,0.23799178082191783,0.23923835616438358,30.176712328767124,4.931
Kota Probolinggo,Jawa Timur,2019,27.6323,31.3995,24.9622,1551.3,5.1644,72.4301,10.5931,21.2287,5.41192,2.05863,15.6099,0.230603,0.226181,30.6433,5.11
Kota Probolinggo,Jawa Timur,2020,27.6265,30.9801,25.2478,2457.2,7.1066,76.1011,9.9761,19.5234,4.80492,1.74978,13.7268,0.271074,0.263301,29.7533,5.203
Kota Probolinggo,Jawa Timur,2021,27.4014,30.7718,24.9342,1908.0,6.8521,76.5616,9.8736,19.5827,4.69452,1.71808,12.9649,0.271186,0.261956,29.343,5.83
Kota Probolinggo,Jawa Timur,2022,27.2359,30.651,24.7499,1877.1,6.2356,77.1205,9.8242,19.8818,4.64542,1.64578,12.2225,0.273956,0.257455,29.1742,6.121
Kota Probolinggo,Jawa Timur,2023,27.8838,31.9962,24.8597,1228.1,4.2329,70.7096,10.4024,21.2591,5.38822,2.26723,13.7419,0.208671,0.205419,30.8836,5.729
Kota Probolinggo,Jawa Timur,2024,28.191256830601095,32.50628415300546,25.033333333333335,1790.3,5.557377049180328,72.50819672131148,10.265031382817243,20.807322404371586,5.201939890710383,2.2510382513661202,11.954371584699453,0.21518032786885247,0.19099453551912568,30.977595628415298,6.106
Kota Probolinggo,Jawa Timur,2025,27.347397260273972,31.654246575342462,24.29808219178082,1891.7,6.2164383561643834,76.78904109589041,10.022583675799085,20.17213698630137,4.5622191780821915,1.9966027397260273,8.486849315068493,0.25205205479452053,0.25236712328767125,28.850684931506848,6.32
Kota Salatiga,Jawa Tengah,2018,24.10493150684931,28.403835616438354,20.98301369863014,2962.6,7.232876712328767,76.74246575342465,9.828528226788432,19.31441095890411,4.0412328767123284,1.7677534246575344,5.430410958904109,0.2765945205479452,0.28073424657534246,25.513698630136986,6.008
Kota Salatiga,Jawa Tengah,2019,24.3638,28.8551,21.0436,3679.0,7.7479,76.3342,10.0611,20.174,4.24767,1.86844,5.623,0.278953,0.277134,25.6244,5.72
Kota Salatiga,Jawa Tengah,2020,24.0609,27.7227,21.4281,4511.3,9.8142,82.7869,9.4069,18.5153,3.73634,1.33481,5.1322,0.331361,0.327464,24.6833,6.039
Kota Salatiga,Jawa Tengah,2021,23.7318,27.3874,21.1011,4824.4,9.7068,83.5315,9.0607,18.144,3.63008,1.2689,4.9567,0.33834,0.334844,24.2792,5.545
Kota Salatiga,Jawa Tengah,2022,23.5093,27.1567,20.9356,4479.2,9.0466,84.5699,8.9514,18.3712,3.60797,1.15726,4.8759,0.357063,0.359545,24.0208,5.567
Kota Salatiga,Jawa Tengah,2023,24.42,28.9964,21.0044,2608.8,6.7205,76.8767,9.8831,20.1322,4.21929,1.82203,5.4529,0.276616,0.280353,25.7112,6.01
Kota Salatiga,Jawa Tengah,2024,24.658743169398907,28.92158469945355,21.59016393442623,3491.2,7.5109289617486334,79.66120218579235,9.673711687917425,19.768989071038252,4.083633879781421,1.6024590163934427,5.0975409836065575,0.2998879781420765,0.3014453551912568,25.7896174863388,6.644
Kota Salatiga,Jawa Tengah,2025,24.045753424657537,28.123561643835618,21.39780821917808,4658.7,9.356164383561644,82.52054794520548,9.169684703196346,18.480821917808218,3.727178082191781,1.3997534246575343,4.515068493150685,0.354331506849315,0.3566657534246575,24.403013698630136,6.05
Kota Semarang,Jawa Tengah,2018,27.356712328767124,31.253698630136988,24.281643835616435,1095.2,5.3123287671232875,73.33972602739726,10.10994306697108,20.119972602739725,4.510301369863014,2.1261643835616435,8.404931506849316,0.2533424657534247,0.24504657534246574,29.594246575342464,5.465
Kota Semarang,Jawa Tengah,2019,27.5844,31.7323,24.3449,1465.3,5.7699,73.1123,10.2948,20.7021,4.66197,2.28279,8.283,0.247326,0.231638,29.8444,5.32
Kota Semarang,Jawa Tengah,2020,27.4642,31.1448,24.5631,2044.5,7.6612,77.3388,9.737,19.4186,4.25593,1.90495,8.3481,0.286199,0.268582,28.9962,5.593
Kota Semarang,Jawa Tengah,2021,27.1263,30.7252,24.311,1965.8,7.8466,78.0603,9.4227,18.9725,4.11323,1.81307,8.6329,0.287104,0.26769,28.6956,4.734
Kota Semarang,Jawa Tengah,2022,26.7416,30.2877,23.966,2168.5,7.1836,80.0055,9.3065,19.2264,4.04132,1.57153,7.9216,0.31554,0.296115,28.0625,5.006
Kota Semarang,Jawa Tengah,2023,27.6321,31.9778,24.1266,1385.1,4.9918,73.5178,10.3499,21.0268,4.7151,2.30948,8.5688,0.240668,0.234063,29.7115,5.758
Kota Semarang,Jawa Tengah,2024,27.98087431693989,32.40874316939891,24.594535519125685,1811.2,6.243169398907104,75.14207650273224,9.963539298724955,20.412841530054646,4.552978142076503,2.299672131147541,7.823497267759563,0.23244808743169398,0.20796994535519128,30.05218579234973,5.504
Kota Semarang,Jawa Tengah,2025,27.442739726027398,31.285753424657532,24.60931506849315,1965.4,7.30958904109589,77.38356164383562,9.499448523592084,19.402246575342463,4.224027397260274,1.9517534246575343,7.461643835616439,0.18057260273972606,0.18453150684931507,29.457808219178084,5.615
Kota Serang,Banten,2018,26.324383561643835,30.07753424657534,23.30164383561644,2090.3,7.8054794520547945,81.23287671232876,9.756222557077626,17.6007397260274,3.688191780821918,1.5361643835616439,5.833424657534246,0.3271753424657534,0.3126054794520548,27.67753424657534,5.852
Kota Serang,Banten,2019,26.714,30.774,23.3638,1849.4,7.9479,79.9562,10.3851,18.5979,3.93038,1.73504,5.4877,0.29497,0.276701,28.1334,5.829
Kota Serang,Banten,2020,26.409,29.9981,23.5675,3187.0,10.8634,84.4208,9.2244,16.9147,3.49049,1.36363,5.5699,0.350514,0.332869,27.2585,5.344
Kota Serang,Banten,2021,26.1962,29.8685,23.2479,2558.0,9.8411,84.4493,9.3694,17.2921,3.54855,1.37058,5.5047,0.351479,0.337268,27.0841,5.745
Kota Serang,Banten,2022,26.1677,30.1562,23.1419,2685.2,8.3178,83.4082,9.171,17.7981,3.67896,1.45619,5.6236,0.343978,0.323493,27.1688,5.157
Kota Serang,Banten,2023,26.9781,31.5666,23.4419,1779.5,6.9397,78.3534,10.1416,19.1641,4.11888,1.99844,5.7641,0.280238,0.258704,28.4334,5.478
Kota Serang,Banten,2024,27.14863387978142,31.573497267759564,23.891803278688524,2576.3,8.16120218579235,80.68306010928961,9.719025478142076,18.711174863387978,3.993333333333333,1.837568306010929,5.666393442622951,0.31041256830601094,0.2932185792349727,28.393989071038252,5.349
Kota Serang,Banten,2025,26.7441095890411,31.245205479452054,23.626027397260273,2547.6,8.575342465753424,81.15890410958905,9.291630456621004,18.031479452054793,3.8350958904109587,1.849095890410959,5.767397260273972,0.2680767123287671,0.2386164383561644,28.036164383561644,5.317
Kota Sukabumi,Jawa Barat,2018,22.143561643835614,26.168767123287672,19.424657534246574,2731.4,8.693150684931506,86.55890410958904,9.320859733637747,17.54794520547945,3.347150684931507,1.1853150684931506,4.998082191780822,0.4498958904109589,0.4480849315068493,23.736712328767123,5.626
Kota Sukabumi,Jawa Barat,2019,22.7099,27.3921,19.6658,2450.5,8.3973,84.1068,9.9488,18.8959,3.69411,1.51019,4.6658,0.413011,0.399701,24.4293,6.317
Kota Sukabumi,Jawa Barat,2020,22.5546,26.2918,20.0489,4264.8,11.2459,88.265,8.759,16.6683,3.18814,1.05828,4.7208,0.481161,0.480527,23.447,6.222
Kota Sukabumi,Jawa Barat,2021,22.3499,26.1584,19.729,3331.7,10.3315,87.2795,8.9714,17.2842,3.29378,1.08025,4.8937,0.475293,0.472392,23.2403,6.157
Kota Sukabumi,Jawa Barat,2022,22.0775,26.0203,19.4003,3393.0,9.4822,88.2384,8.6629,17.3273,3.25748,1.00104,4.8458,0.476493,0.47429,23.0408,6.091
Kota Sukabumi,Jawa Barat,2023,22.4088,26.8786,19.3822,2151.9,8.2137,85.8904,9.5621,19.0056,3.64534,1.29652,5.0685,0.428145,0.413671,23.74,5.996
Kota Sukabumi,Jawa Barat,2024,22.63688524590164,26.90464480874317,19.792622950819673,3302.8,9.204918032786885,87.64754098360656,9.378818602003644,18.491448087431692,3.529808743169399,1.1586612021857923,4.8,0.453207650273224,0.4477568306010929,23.776502732240438,5.858
Kota Sukabumi,Jawa Barat,2025,22.316438356164383,26.859178082191782,19.632602739726025,3364.3,9.813698630136987,87.32602739726028,9.06951690258752,17.828602739726026,3.4163835616438356,1.2388219178082192,4.924657534246576,0.45332054794520543,0.4545616438356164,23.314794520547945,5.819
Kota Surabaya,Jawa Timur,2018,27.70876712328767,30.923835616438357,24.63780821917808,1274.1,4.950684931506849,74.95068493150686,10.314189946727549,20.59523287671233,4.70841095890411,1.933945205479452,9.986575342465754,0.15980547945205478,0.15732328767123288,30.10767123287671,5.386
Kota Surabaya,Jawa Timur,2019,27.8134,31.1321,24.4827,1415.6,5.589,74.8274,10.4296,21.1152,4.85244,2.00153,10.1386,0.153707,0.125334,30.394,5.565
Kota Surabaya,Jawa Timur,2020,27.8167,30.7872,25.0437,1988.8,7.7678,78.2869,9.8023,19.4445,4.37227,1.69484,9.6044,0.18591,0.175956,29.4311,5.97
Kota Surabaya,Jawa Timur,2021,27.5164,30.5633,24.7682,2096.4,7.674,79.1342,9.7356,19.498,4.28307,1.63186,9.3019,0.195055,0.186121,29.0118,5.664
Kota Surabaya,Jawa Timur,2022,27.291,30.3603,24.5885,2415.7,7.6137,80.3726,9.5947,19.6184,4.20589,1.51647,8.5184,0.217567,0.208227,28.6518,5.606
Kota Surabaya,Jawa Timur,2023,27.8471,31.4493,24.3282,1479.0,5.0027,74.9918,10.3724,21.3478,4.86175,2.06222,9.8047,0.148685,0.147666,30.0219,5.358
Kota Surabaya,Jawa Timur,2024,28.128415300546447,31.892622950819675,24.53169398907104,1987.7,6.054644808743169,75.8415300546448,10.117697032483301,20.810792349726775,4.76931693989071,2.035573770491803,9.128415300546449,0.14418852459016393,0.13582513661202186,30.311748633879784,5.554
Kota Surabaya,Jawa Timur,2025,27.851506849315065,31.19671232876712,25.03150684931507,2220.4,6.876712328767123,77.14246575342466,9.814968082191783,20.159561643835616,4.419260273972602,1.864,7.124109589041097,0.15396164383561645,0.19294520547945204,29.744657534246574,5.764
Kota Surakarta,Jawa Tengah,2018,26.506849315068493,31.940547945205477,22.88602739726027,1553.9,5.021917808219178,75.02465753424657,9.943755844748859,19.57131506849315,4.579342465753425,2.423479452054795,10.415068493150685,0.3737068493150685,0.3786109589041096,28.91041095890411,6.835
Kota Surakarta,Jawa Tengah,2019,26.8441,32.8518,22.9068,2309.8,6.126,74.0055,10.0559,20.1931,4.80096,2.72033,10.0227,0.365066,0.316778,29.3764,6.367
Kota Surakarta,Jawa Tengah,2020,26.526,31.4041,23.2885,2715.6,8.3251,80.4235,9.3251,18.5816,4.14098,1.9853,8.718,0.416492,0.404352,28.0713,6.134
Kota Surakarta,Jawa Tengah,2021,26.2268,31.0975,22.9937,2697.7,8.0904,81.0301,9.1048,18.452,4.04542,1.92145,8.5348,0.417507,0.409038,27.6852,5.453
Kota Surakarta,Jawa Tengah,2022,25.6984,30.4814,22.6816,3124.8,7.4082,83.4959,8.9249,18.821,3.95252,1.63293,8.7918,0.443811,0.434841,27.0353,4.964
Kota Surakarta,Jawa Tengah,2023,26.5948,32.2773,22.8351,1821.1,5.0521,75.6411,9.9493,20.6835,4.78953,2.45858,10.8307,0.363627,0.367068,28.6932,5.817
Kota Surakarta,Jawa Tengah,2024,26.672950819672128,32.01639344262295,23.242896174863386,2433.4,6.453551912568306,79.02732240437159,9.719299521857923,20.139453551912567,4.52016393442623,2.14,9.61584699453552,0.39195355191256837,0.38839890710382513,28.450273224043713,5.759
Kota Surakarta,Jawa Tengah,2025,26.21890410958904,31.216438356164385,23.083561643835615,2738.1,7.602739726027397,81.27671232876712,9.28657705479452,19.091671232876713,4.125726027397261,1.9338904109589041,8.43945205479452,0.3288054794520548,0.3903013698630137,27.825205479452055,5.829
Kota Tangerang,Banten,2018,26.652876712328766,30.8827397260274,23.253698630136988,1898.7,7.50958904109589,81.07123287671233,10.042321461187214,18.45213698630137,3.934876712328767,1.7436438356164383,6.917534246575343,0.322772602739726,0.31177534246575345,28.5172602739726,5.107
Kota Tangerang,Banten,2019,27.1252,31.5685,23.4956,1938.4,7.6,79.5863,10.4288,19.3293,4.16137,1.95205,6.4126,0.286995,0.270241,29.1249,6.32
Kota Tangerang,Banten,2020,26.6874,30.7464,23.5352,3028.2,10.5137,84.5847,9.3125,17.4388,3.66869,1.55014,6.6352,0.356306,0.342637,27.8306,5.77
Kota Tangerang,Banten,2021,26.3934,30.4025,23.2159,2847.4,10.0,84.9644,9.3011,17.6042,3.66477,1.47496,6.4975,0.363518,0.355608,27.5356,5.298
Kota Tangerang,Banten,2022,26.1627,30.5701,22.9742,2892.3,8.8301,85.1836,9.4137,18.3581,3.7977,1.47822,6.6767,0.372403,0.363452,27.4559,5.614
Kota Tangerang,Banten,2023,26.9129,31.7912,23.1863,2088.6,7.2384,80.7753,10.1422,19.6665,4.2157,1.97515,6.6293,0.305068,0.287696,28.4723,6.219
Kota Tangerang,Banten,2024,27.075956284153005,31.739071038251367,23.63743169398907,2812.1,8.032786885245901,82.53005464480874,9.893119656952035,19.327650273224044,4.104699453551913,1.813606557377049,6.618579234972678,0.3285081967213115,0.31821584699453553,28.456830601092896,6.217
Kota Tangerang,Banten,2025,26.724109589041095,31.080547945205478,23.56794520547945,3247.3,8.736986301369862,83.47123287671234,9.447063866057839,18.572246575342465,3.894657534246575,1.6655068493150684,6.504109589041096,0.2845178082191781,0.3024301369863014,27.865753424657534,6.236
Kota Tasikmalaya,Jawa Barat,2018,23.53068493150685,27.438082191780822,20.644109589041097,2526.4,10.67945205479452,86.63835616438357,8.963701156773212,16.377698630136987,3.2416164383561648,1.1280000000000001,4.925753424657534,0.24604109589041098,0.2375972602739726,24.924383561643836,5.161
Kota Tasikmalaya,Jawa Barat,2019,23.8145,28.1274,20.7597,2213.0,10.9068,85.4027,9.2387,17.0008,3.41726,1.30515,4.9315,0.22497,0.206134,25.1945,5.122
Kota Tasikmalaya,Jawa Barat,2020,24.0467,27.6224,21.5855,4374.7,15.4208,89.5246,8.2163,15.261,3.01497,0.97612,4.5281,0.291973,0.287899,24.9093,4.802
Kota Tasikmalaya,Jawa Barat,2021,23.9797,27.7986,21.3118,3681.2,13.2795,88.6219,8.2894,16.0335,3.17337,1.05759,4.383,0.286644,0.283036,24.8682,5.752
Kota Tasikmalaya,Jawa Barat,2022,23.7134,27.757,20.8932,3888.8,12.0411,88.8877,7.9059,16.291,3.19682,1.02663,4.4482,0.290775,0.289825,24.634,5.535
Kota Tasikmalaya,Jawa Barat,2023,23.7666,28.1863,20.4296,2352.7,10.3151,86.074,9.0094,17.816,3.54932,1.26789,4.8992,0.230203,0.216134,24.9693,5.083
Kota Tasikmalaya,Jawa Barat,2024,24.163387978142076,28.56311475409836,21.07103825136612,3165.2,10.904371584699453,87.52185792349727,9.070969163630844,17.74136612021858,3.5198907103825134,1.2119945355191255,4.510382513661202,0.26231693989071037,0.25765573770491806,25.218852459016393,5.419
Kota Tasikmalaya,Jawa Barat,2025,24.07150684931507,29.261095890410957,20.989315068493152,3563.9,11.180821917808219,87.64657534246575,8.41304097412481,17.107890410958905,3.4523561643835614,1.5218630136986302,4.130410958904109,0.2695342465753425,0.27282465753424656,25.094246575342464,5.925
Kota Tegal,Jawa Tengah,2018,26.494246575342466,30.646301369863014,23.004931506849314,1801.1,6.057534246575343,77.78630136986301,10.214183675799086,19.894383561643835,4.272520547945206,1.854027397260274,8.154794520547945,0.2793068493150685,0.28306301369863013,28.647945205479452,6.373
Kota Tegal,Jawa Tengah,2019,26.6784,30.9403,23.0299,1877.0,6.7699,77.8411,10.3942,20.2492,4.34896,1.93373,7.7162,0.260003,0.255721,28.9825,5.806
Kota Tegal,Jawa Tengah,2020,26.6314,30.4757,23.5008,2621.9,9.4727,82.4235,9.6732,18.8049,3.94667,1.61295,7.4888,0.309363,0.297907,28.1279,3.563
Kota Tegal,Jawa Tengah,2021,26.4178,30.1474,23.3762,2674.2,9.3096,82.5753,9.5175,18.7571,3.90353,1.55332,7.7896,0.315614,0.3,27.7688,4.84
Kota Tegal,Jawa Tengah,2022,26.2247,30.1767,23.1225,2459.1,7.7233,82.6247,9.4444,19.2737,3.97904,1.52386,7.6162,0.322027,0.304082,27.6266,5.136
Kota Tegal,Jawa Tengah,2023,26.8405,31.4386,23.1493,1673.3,5.8329,76.8082,10.3927,20.8483,4.53778,2.08819,8.6773,0.266241,0.250416,28.6586,5.842
Kota Tegal,Jawa Tengah,2024,27.085792349726773,31.443989071038253,23.72622950819672,2198.3,6.748633879781421,78.77322404371584,10.183282134183363,20.423743169398907,4.424098360655738,1.9186338797814209,8.345901639344262,0.2863087431693989,0.27073224043715843,28.62103825136612,6.084
Kota Tegal,Jawa Tengah,2025,26.73041095890411,30.55917808219178,23.76684931506849,2480.2,7.956164383561644,80.28767123287672,9.635256902587518,19.443287671232877,4.113315068493151,1.6663835616438356,7.6386301369863014,0.2606465753424657,0.2702821917808219,28.152876712328766,5.394
Kota Yogyakarta,DI Yogyakarta,2018,25.795890410958904,30.54931506849315,22.256712328767122,1915.3,7.221917808219178,78.93150684931507,9.31380703196347,17.66523287671233,3.826794520547945,1.8927397260273973,6.658630136986302,0.17746027397260272,0.16494794520547945,27.59945205479452,5.566
Kota Yogyakarta,DI Yogyakarta,2019,26.1321,31.4496,22.2978,1967.7,7.2685,78.0082,9.6898,18.7798,4.11474,2.15088,6.4474,0.165751,0.137688,28.2151,5.182
Kota Yogyakarta,DI Yogyakarta,2020,26.0593,30.3615,22.9027,2795.8,10.0219,83.224,8.906,17.2468,3.63598,1.59746,5.9757,0.215158,0.195948,27.1396,5.271
Kota Yogyakarta,DI Yogyakarta,2021,25.7953,30.1175,22.6414,2824.6,9.4932,83.4712,8.7587,17.3848,3.61096,1.5451,5.8584,0.223685,0.205249,26.7679,5.288
Kota Yogyakarta,DI Yogyakarta,2022,25.3529,29.5342,22.3816,3394.9,9.6384,85.474,8.3152,17.3,3.4966,1.29619,5.8233,0.258455,0.252167,26.2063,5.217
Kota Yogyakarta,DI Yogyakarta,2023,25.8003,30.8778,22.1384,1849.6,7.0438,80.0904,9.5543,19.2721,4.07849,1.90723,6.6477,0.174814,0.158266,27.3085,5.096
Kota Yogyakarta,DI Yogyakarta,2024,26.088797814207652,30.897814207650274,22.695081967213113,2518.2,7.808743169398907,82.45628415300547,9.407252314814816,19.0346174863388,3.977704918032787,1.7196994535519126,5.870218579234972,0.207172131147541,0.1960136612021858,27.369945355191255,5.1
Kota Yogyakarta,DI Yogyakarta,2025,25.896438356164385,30.525479452054793,22.978630136986304,2897.7,8.706849315068494,83.7013698630137,8.862266750380517,18.197589041095892,3.7634246575342467,1.6434520547945206,5.227671232876712,0.2007013698630137,0.22647671232876712,27.052876712328764,5.396
Kudus,Jawa Tengah,2018,27.077260273972605,32.19808219178082,23.438356164383563,1575.6,6.153424657534247,74.5123287671233,9.80556790715373,18.95413698630137,4.296493150684932,2.4649315068493154,8.174520547945205,0.37746027397260273,0.35578082191780824,28.656438356164383,6.146
Kudus,Jawa Tengah,2019,27.2011,32.4477,23.4438,1880.0,6.4082,74.8493,10.0412,19.607,4.44458,2.50737,7.8981,0.368455,0.36086,28.7151,6.579
Kudus,Jawa Tengah,2020,26.9331,31.468,23.6978,2492.0,8.6175,80.4809,9.4606,18.2332,3.98186,1.98243,7.9246,0.40829,0.394246,27.8374,5.544
Kudus,Jawa Tengah,2021,26.6808,31.3263,23.4411,2244.2,8.6301,80.4329,9.1071,17.806,3.87589,1.99096,8.1258,0.406271,0.385866,27.5896,5.691
Kudus,Jawa Tengah,2022,26.1874,30.8742,23.1068,2747.4,8.0274,82.8849,8.9611,18.2381,3.81586,1.73923,7.4255,0.436345,0.422764,26.8411,5.885
Kudus,Jawa Tengah,2023,27.1036,32.4189,23.2822,1591.7,5.4849,75.2822,10.0443,20.1214,4.4937,2.45605,8.2205,0.371679,0.360458,28.1332,5.569
Kudus,Jawa Tengah,2024,27.172131147540984,32.179508196721315,23.71448087431694,2060.7,6.786885245901639,78.35519125683061,9.613728832726167,19.380792349726775,4.2526229508196725,2.1895081967213117,7.674590163934426,0.3962786885245902,0.38056284153005465,28.095628415300546,5.868
Kudus,Jawa Tengah,2025,26.73013698630137,30.951232876712332,23.803561643835614,2346.7,8.03013698630137,80.37808219178082,9.310789277016742,18.528191780821917,3.971068493150685,1.7866301369863014,7.5282191780821925,0.35868219178082195,0.366613698630137,27.76904109589041,5.501
Kulon Progo,DI Yogyakarta,2018,25.67753424657534,29.13780821917808,22.94876712328767,2345.3,8.906849315068493,83.64931506849315,9.704262815829528,18.12978082191781,3.6721369863013695,1.2980821917808218,7.503561643835617,0.3055287671232877,0.29328219178082193,27.46821917808219,6.142
